Instance,Algorithme,Seed,Score,NbPertubations,MaxEval,CPU-Used-Time (ms)
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_swap,50,619,9,100000,42.023000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_swap,51,515,6,100000,43.235000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_swap,51,613,9,100000,40.214000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_swap,52,498,6,100000,41.340000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_swap,52,583,9,100000,46.102000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_swap,53,529,6,100000,43.495000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_swap,53,563,9,100000,41.095000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_swap,54,519,6,100000,42.251000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_swap,54,561,9,100000,40.953000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_swap,55,620,6,100000,42.294000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_swap,55,620,9,100000,43.192000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_swap,56,502,6,100000,42.518000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_swap,56,498,9,100000,44.401000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_swap,57,481,6,100000,45.844000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_swap,57,533,9,100000,43.082000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_swap,58,554,6,100000,42.963000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_swap,58,540,9,100000,42.976000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_swap,59,531,6,100000,42.476000
instances/atsp_rand_50_100.txt,iterated_local_search_best_improver_swap,59,531,9,100000,48.192000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_2opt,50,904,6,100000,53.256000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_2opt,50,802,9,100000,60.069000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_2opt,51,989,6,100000,60.897000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_2opt,51,973,9,100000,71.984000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_2opt,52,761,6,100000,61.196000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_2opt,52,896,9,100000,73.888000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_2opt,53,961,6,100000,61.668000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_2opt,53,961,9,100000,71.531000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_2opt,54,817,6,100000,70.251000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_2opt,54,817,9,100000,72.608000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_2opt,55,793,6,100000,63.043000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_2opt,55,922,9,100000,65.180000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_2opt,56,799,6,100000,63.761000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_2opt,56,1008,9,100000,61.621000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_2opt,57,885,6,100000,64.424000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_2opt,57,947,9,100000,29.219000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_2opt,58,704,6,100000,30.060000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_2opt,58,798,9,100000,25.772000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_2opt,59,835,6,100000,25.610000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_2opt,59,973,9,100000,27.091000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,50,531,6,100000,21.109000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,50,560,9,100000,22.061000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,51,557,6,100000,20.986000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,51,557,9,100000,21.746000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,52,483,6,100000,22.863000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,52,573,9,100000,21.136000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,53,606,6,100000,21.812000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,53,472,9,100000,21.005000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,54,645,6,100000,21.820000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,54,517,9,100000,21.217000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,55,573,6,100000,20.811000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,55,573,9,100000,22.058000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,56,627,6,100000,20.967000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,56,627,9,100000,20.637000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,57,557,6,100000,22.989000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,57,620,9,100000,20.352000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,58,536,6,100000,20.507000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,58,595,9,100000,21.719000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,59,541,6,100000,21.031000
instances/atsp_rand_50_100.txt,iterated_local_search_first_improver_swap,59,537,9,100000,22.099000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,50,1143,6,100000,30.707000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,50,1048,9,100000,29.923000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,51,1212,6,100000,29.636000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,51,1169,9,100000,28.012000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,52,1125,6,100000,30.115000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,52,1053,9,100000,28.338000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,53,1062,6,100000,28.300000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,53,1140,9,100000,31.129000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,54,1114,6,100000,28.678000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,54,1108,9,100000,29.851000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,55,1027,6,100000,29.304000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,55,1027,9,100000,27.489000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,56,1056,6,100000,27.272000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,56,1056,9,100000,27.352000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,57,1118,6,100000,30.408000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,57,1120,9,100000,29.604000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,58,1082,6,100000,30.496000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,58,1115,9,100000,29.688000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,59,1074,6,100000,29.138000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_2opt,59,1134,9,100000,29.546000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,50,824,6,100000,25.483000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,50,827,9,100000,24.283000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,51,834,6,100000,26.962000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,51,792,9,100000,29.279000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,52,803,6,100000,24.422000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,52,841,9,100000,27.085000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,53,825,6,100000,25.130000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,53,831,9,100000,26.455000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,54,788,6,100000,27.205000
