Instance,Algorithme,Seed,Score,CPU-Used-Time (ms)
instances/atsp_rand_60_50.txt,best_improver_2opt_descente,56,1056,11.766000
instances/atsp_rand_60_50.txt,best_improver_2opt_descente,57,1193,9.933000
instances/atsp_rand_60_50.txt,best_improver_2opt_descente,58,1120,12.096000
instances/atsp_rand_60_50.txt,best_improver_2opt_descente,59,1166,10.066000
instances/atsp_rand_60_50.txt,first_improver_2opt_descente,50,1160,15.402000
instances/atsp_rand_60_50.txt,first_improver_2opt_descente,51,1062,15.084000
instances/atsp_rand_60_50.txt,first_improver_2opt_descente,52,1152,16.199000
instances/atsp_rand_60_50.txt,first_improver_2opt_descente,53,1054,20.334000
instances/atsp_rand_60_50.txt,first_improver_2opt_descente,54,1025,21.490000
instances/atsp_rand_60_50.txt,first_improver_2opt_descente,55,1132,16.820000
instances/atsp_rand_60_50.txt,first_improver_2opt_descente,56,992,19.459000
instances/atsp_rand_60_50.txt,first_improver_2opt_descente,57,1019,17.890000
instances/atsp_rand_60_50.txt,first_improver_2opt_descente,58,1042,16.175000
instances/atsp_rand_60_50.txt,first_improver_2opt_descente,59,1068,13.272000
instances/atsp_rand_60_50.txt,worst_improver_2opt_descente,50,1183,131.190000
instances/atsp_rand_60_50.txt,worst_improver_2opt_descente,51,1140,248.101000
instances/atsp_rand_60_50.txt,worst_improver_2opt_descente,52,1299,284.490000
instances/atsp_rand_60_50.txt,worst_improver_2opt_descente,53,1267,113.131000
instances/atsp_rand_60_50.txt,worst_improver_2opt_descente,54,1208,291.566000
instances/atsp_rand_60_50.txt,worst_improver_2opt_descente,55,1137,220.291000
instances/atsp_rand_60_50.txt,worst_improver_2opt_descente,56,1098,172.286000
instances/atsp_rand_60_50.txt,worst_improver_2opt_descente,57,1139,206.667000
instances/atsp_rand_60_50.txt,worst_improver_2opt_descente,58,1167,128.787000
instances/atsp_rand_60_50.txt,worst_improver_2opt_descente,59,1136,149.656000
instances/atsp_rand_60_100.txt,best_improver_swap_descente,50,1965,10.336000
instances/atsp_rand_60_100.txt,best_improver_swap_descente,51,1868,13.412000
instances/atsp_rand_60_100.txt,best_improver_swap_descente,52,2036,11.277000
instances/atsp_rand_60_100.txt,best_improver_swap_descente,53,1879,14.757000
instances/atsp_rand_60_100.txt,best_improver_swap_descente,54,1938,15.481000
instances/atsp_rand_60_100.txt,best_improver_swap_descente,55,1888,18.043000
instances/atsp_rand_60_100.txt,best_improver_swap_descente,56,1944,12.395000
instances/atsp_rand_60_100.txt,best_improver_swap_descente,57,1916,15.633000
instances/atsp_rand_60_100.txt,best_improver_swap_descente,58,1975,11.840000
instances/atsp_rand_60_100.txt,best_improver_swap_descente,59,1922,14.926000
instances/atsp_rand_60_100.txt,first_improver_swap_descente,50,1940,3.908000
instances/atsp_rand_60_100.txt,first_improver_swap_descente,51,1919,4.357000
instances/atsp_rand_60_100.txt,first_improver_swap_descente,52,1884,5.135000
instances/atsp_rand_60_100.txt,first_improver_swap_descente,53,1953,5.803000
instances/atsp_rand_60_100.txt,first_improver_swap_descente,54,1914,5.459000
