Instance,Algorithme,Seed,Score,Lambda,MaxEval,CPU-Used-Time (ms)
instances/atsp_rand_60_50.txt,sampled_walk_2opt,56,1692,5,100000,484.390000
instances/atsp_rand_60_50.txt,sampled_walk_2opt,56,1652,9,100000,244.464000
instances/atsp_rand_60_50.txt,sampled_walk_2opt,57,1761,5,100000,466.426000
instances/atsp_rand_60_50.txt,sampled_walk_2opt,57,1785,9,100000,245.067000
instances/atsp_rand_60_50.txt,sampled_walk_2opt,58,1742,5,100000,470.965000
instances/atsp_rand_60_50.txt,sampled_walk_2opt,58,1723,9,100000,235.094000
instances/atsp_rand_60_50.txt,sampled_walk_2opt,59,1686,5,100000,446.705000
instances/atsp_rand_60_50.txt,sampled_walk_2opt,59,1605,9,100000,234.459000
instances/atsp_rand_60_100.txt,sampled_walk_swap,50,3516,5,100000,468.886000
instances/atsp_rand_60_100.txt,sampled_walk_swap,50,3422,9,100000,237.578000
instances/atsp_rand_60_100.txt,sampled_walk_swap,51,3639,5,100000,457.998000
instances/atsp_rand_60_100.txt,sampled_walk_swap,51,3573,9,100000,242.006000
instances/atsp_rand_60_100.txt,sampled_walk_swap,52,3497,5,100000,457.996000
instances/atsp_rand_60_100.txt,sampled_walk_swap,52,3574,9,100000,233.719000
instances/atsp_rand_60_100.txt,sampled_walk_swap,53,3678,5,100000,440.957000
instances/atsp_rand_60_100.txt,sampled_walk_swap,53,3407,9,100000,228.651000
instances/atsp_rand_60_100.txt,sampled_walk_swap,54,3672,5,100000,488.197000
instances/atsp_rand_60_100.txt,sampled_walk_swap,54,3617,9,100000,251.308000
instances/atsp_rand_60_100.txt,sampled_walk_swap,55,3663,5,100000,481.430000
instances/atsp_rand_60_100.txt,sampled_walk_swap,55,3517,9,100000,250.715000
instances/atsp_rand_60_100.txt,sampled_walk_swap,56,3808,5,100000,476.729000
instances/atsp_rand_60_100.txt,sampled_walk_swap,56,3751,9,100000,248.673000
instances/atsp_rand_60_100.txt,sampled_walk_swap,57,3524,5,100000,468.309000
instances/atsp_rand_60_100.txt,sampled_walk_swap,57,3312,9,100000,245.704000
instances/atsp_rand_60_100.txt,sampled_walk_swap,58,3749,5,100000,510.824000
instances/atsp_rand_60_100.txt,sampled_walk_swap,58,3684,9,100000,299.390000
instances/atsp_rand_60_100.txt,sampled_walk_swap,59,3509,5,100000,540.794000
instances/atsp_rand_60_100.txt,sampled_walk_swap,59,3443,9,100000,265.471000
instances/atsp_rand_60_100.txt,sampled_walk_2opt,50,3374,5,100000,478.576000
