Instance,Algorithme,Seed,Score,CPU-Used-Time (ms)
instances/atsp_rand_60_50.txt,first_improver_2opt_descente,58,1042,10.767000
instances/atsp_rand_60_50.txt,first_improver_2opt_descente,59,1068,8.658000
instances/atsp_rand_60_50.txt,worst_improver_2opt_descente,50,1183,78.206000
instances/atsp_rand_60_50.txt,worst_improver_2opt_descente,51,1140,151.565000
instances/atsp_rand_60_50.txt,worst_improver_2opt_descente,52,1299,173.240000
instances/atsp_rand_60_50.txt,worst_improver_2opt_descente,53,1267,72.572000
instances/atsp_rand_60_50.txt,worst_improver_2opt_descente,54,1208,185.832000
instances/atsp_rand_60_50.txt,worst_improver_2opt_descente,55,1137,148.410000
instances/atsp_rand_60_50.txt,worst_improver_2opt_descente,56,1098,119.817000
instances/atsp_rand_60_50.txt,worst_improver_2opt_descente,57,1139,143.217000
instances/atsp_rand_60_50.txt,worst_improver_2opt_descente,58,1167,89.331000
instances/atsp_rand_60_50.txt,worst_improver_2opt_descente,59,1136,99.919000
instances/atsp_rand_60_100.txt,best_improver_swap_descente,50,1878,2.401000
instances/atsp_rand_60_100.txt,best_improver_swap_descente,51,1930,2.515000
instances/atsp_rand_60_100.txt,best_improver_swap_descente,52,1913,2.664000
instances/atsp_rand_60_100.txt,best_improver_swap_descente,53,1835,3.051000
instances/atsp_rand_60_100.txt,best_improver_swap_descente,54,1859,2.755000
instances/atsp_rand_60_100.txt,best_improver_swap_descente,55,1925,3.027000
instances/atsp_rand_60_100.txt,best_improver_swap_descente,56,1914,3.261000
instances/atsp_rand_60_100.txt,best_improver_swap_descente,57,1892,3.142000
instances/atsp_rand_60_100.txt,best_improver_swap_descente,58,1859,3.335000
instances/atsp_rand_60_100.txt,best_improver_swap_descente,59,1881,3.504000
instances/atsp_rand_60_100.txt,first_improver_swap_descente,50,1940,0.196000
instances/atsp_rand_60_100.txt,first_improver_swap_descente,51,1919,0.233000
instances/atsp_rand_60_100.txt,first_improver_swap_descente,52,1884,0.276000
instances/atsp_rand_60_100.txt,first_improver_swap_descente,53,1953,0.278000
instances/atsp_rand_60_100.txt,first_improver_swap_descente,54,1914,0.290000
instances/atsp_rand_60_100.txt,first_improver_swap_descente,55,1976,0.238000
instances/atsp_rand_60_100.txt,first_improver_swap_descente,56,1980,0.266000
instances/atsp_rand_60_100.txt,first_improver_swap_descente,57,1959,0.210000
instances/atsp_rand_60_100.txt,first_improver_swap_descente,58,1941,0.325000
instances/atsp_rand_60_100.txt,first_improver_swap_descente,59,1953,0.165000
instances/atsp_rand_60_100.txt,worst_improver_swap_descente,50,1920,31.601000
instances/atsp_rand_60_100.txt,worst_improver_swap_descente,51,1836,33.536000
instances/atsp_rand_60_100.txt,worst_improver_swap_descente,52,1973,36.312000
instances/atsp_rand_60_100.txt,worst_improver_swap_descente,53,1926,39.761000
instances/atsp_rand_60_100.txt,worst_improver_swap_descente,54,1927,38.560000
instances/atsp_rand_60_100.txt,worst_improver_swap_descente,55,1926,35.695000
