Instance,Algorithme,Seed,Score,CPU-Used-Time (ms)
instances/atsp_rand_80_70.txt,best_improver_swap_descente,51,1340,38.085000
instances/atsp_rand_80_70.txt,best_improver_swap_descente,52,1409,29.627000
instances/atsp_rand_80_70.txt,best_improver_swap_descente,53,1381,34.872000
instances/atsp_rand_80_70.txt,best_improver_swap_descente,54,1446,28.868000
instances/atsp_rand_80_70.txt,best_improver_swap_descente,55,1373,36.309000
instances/atsp_rand_80_70.txt,best_improver_swap_descente,56,1408,34.577000
instances/atsp_rand_80_70.txt,best_improver_swap_descente,57,1428,44.224000
instances/atsp_rand_80_70.txt,best_improver_swap_descente,58,1352,39.662000
instances/atsp_rand_80_70.txt,best_improver_swap_descente,59,1371,49.278000
instances/atsp_rand_80_70.txt,first_improver_swap_descente,50,1413,13.012000
instances/atsp_rand_80_70.txt,first_improver_swap_descente,51,1450,9.094000
instances/atsp_rand_80_70.txt,first_improver_swap_descente,52,1426,11.114000
instances/atsp_rand_80_70.txt,first_improver_swap_descente,53,1355,11.783000
instances/atsp_rand_80_70.txt,first_improver_swap_descente,54,1357,16.118000
instances/atsp_rand_80_70.txt,first_improver_swap_descente,55,1374,20.651000
instances/atsp_rand_80_70.txt,first_improver_swap_descente,56,1411,15.348000
instances/atsp_rand_80_70.txt,first_improver_swap_descente,57,1366,10.851000
instances/atsp_rand_80_70.txt,first_improver_swap_descente,58,1368,16.500000
instances/atsp_rand_80_70.txt,first_improver_swap_descente,59,1374,11.888000
instances/atsp_rand_80_70.txt,worst_improver_swap_descente,50,1367,1484.927000
instances/atsp_rand_80_70.txt,worst_improver_swap_descente,51,1440,1351.163000
instances/atsp_rand_80_70.txt,worst_improver_swap_descente,52,1357,1274.105000
instances/atsp_rand_80_70.txt,worst_improver_swap_descente,53,1366,1248.426000
instances/atsp_rand_80_70.txt,worst_improver_swap_descente,54,1373,1392.341000
instances/atsp_rand_80_70.txt,worst_improver_swap_descente,55,1371,1390.552000
instances/atsp_rand_80_70.txt,worst_improver_swap_descente,56,1437,1024.933000
instances/atsp_rand_80_70.txt,worst_improver_swap_descente,57,1373,1332.897000
instances/atsp_rand_80_70.txt,worst_improver_swap_descente,58,1398,1312.926000
instances/atsp_rand_80_70.txt,worst_improver_swap_descente,59,1340,1322.781000
instances/atsp_rand_80_70.txt,best_improver_2opt_descente,50,2032,25.355000
instances/atsp_rand_80_70.txt,best_improver_2opt_descente,51,2022,24.379000
instances/atsp_rand_80_70.txt,best_improver_2opt_descente,52,1999,27.217000
instances/atsp_rand_80_70.txt,best_improver_2opt_descente,53,1999,28.609000
instances/atsp_rand_80_70.txt,best_improver_2opt_descente,54,2076,32.615000
instances/atsp_rand_80_70.txt,best_improver_2opt_descente,55,2116,26.740000
instances/atsp_rand_80_70.txt,best_improver_2opt_descente,56,1971,33.668000
instances/atsp_rand_80_70.txt,best_improver_2opt_descente,57,2176,28.351000
instances/atsp_rand_80_70.txt,best_improver_2opt_descente,58,2067,33.440000
instances/atsp_rand_80_70.txt,best_improver_2opt_descente,59,2006,35.189000
instances/atsp_rand_80_70.txt,first_improver_2opt_descente,50,1811,38.451000
instances/atsp_rand_80_70.txt,first_improver_2opt_descente,51,1923,50.984000
instances/atsp_rand_80_70.txt,first_improver_2opt_descente,52,1807,56.468000
instances/atsp_rand_80_70.txt,first_improver_2opt_descente,53,1794,76.924000
instances/atsp_rand_80_70.txt,first_improver_2opt_descente,54,1703,73.120000
instances/atsp_rand_80_70.txt,first_improver_2opt_descente,55,1966,54.860000
instances/atsp_rand_80_70.txt,first_improver_2opt_descente,56,1787,77.134000
instances/atsp_rand_80_70.txt,first_improver_2opt_descente,57,1848,67.766000
instances/atsp_rand_80_70.txt,first_improver_2opt_descente,58,1908,48.226000
instances/atsp_rand_80_70.txt,first_improver_2opt_descente,59,1854,65.288000
instances/atsp_rand_80_70.txt,worst_improver_2opt_descente,50,2111,964.162000
instances/atsp_rand_80_70.txt,worst_improver_2opt_descente,51,2084,893.109000
instances/atsp_rand_80_70.txt,worst_improver_2opt_descente,52,2046,724.597000
instances/atsp_rand_80_70.txt,worst_improver_2opt_descente,53,1920,813.414000
instances/atsp_rand_80_70.txt,worst_improver_2opt_descente,54,2050,977.892000
instances/atsp_rand_80_70.txt,worst_improver_2opt_descente,55,2065,825.643000
instances/atsp_rand_80_70.txt,worst_improver_2opt_descente,56,2123,446.407000
instances/atsp_rand_80_70.txt,worst_improver_2opt_descente,57,1939,856.534000
instances/atsp_rand_80_70.txt,worst_improver_2opt_descente,58,2079,685.353000
instances/atsp_rand_80_70.txt,worst_improver_2opt_descente,59,1870,860.756000
instances/atsp_rand_80_100.txt,best_improver_swap_descente,50,1398,36.478000
instances/atsp_rand_80_100.txt,best_improver_swap_descente,51,1487,25.160000
instances/atsp_rand_80_100.txt,best_improver_swap_descente,52,1371,41.392000
instances/atsp_rand_80_100.txt,best_improver_swap_descente,53,1396,35.120000
instances/atsp_rand_80_100.txt,best_improver_swap_descente,54,1378,37.661000
instances/atsp_rand_80_100.txt,best_improver_swap_descente,55,1413,30.885000
instances/atsp_rand_80_100.txt,best_improver_swap_descente,56,1459,37.164000
instances/atsp_rand_80_100.txt,best_improver_swap_descente,57,1371,36.804000
instances/atsp_rand_80_100.txt,best_improver_swap_descente,58,1349,34.332000
instances/atsp_rand_80_100.txt,best_improver_swap_descente,59,1450,32.131000
instances/atsp_rand_80_100.txt,first_improver_swap_descente,50,1272,16.839000
instances/atsp_rand_80_100.txt,first_improver_swap_descente,51,1463,9.421000
instances/atsp_rand_80_100.txt,first_improver_swap_descente,52,1328,16.636000
instances/atsp_rand_80_100.txt,first_improver_swap_descente,53,1551,9.975000
instances/atsp_rand_80_100.txt,first_improver_swap_descente,54,1383,17.732000
instances/atsp_rand_80_100.txt,first_improver_swap_descente,55,1400,16.283000
instances/atsp_rand_80_100.txt,first_improver_swap_descente,56,1373,17.461000
instances/atsp_rand_80_100.txt,first_improver_swap_descente,57,1373,13.767000
instances/atsp_rand_80_100.txt,first_improver_swap_descente,58,1394,15.825000
instances/atsp_rand_80_100.txt,first_improver_swap_descente,59,1402,13.203000
instances/atsp_rand_80_100.txt,worst_improver_swap_descente,50,1382,2577.928000
instances/atsp_rand_80_100.txt,worst_improver_swap_descente,51,1401,1979.515000
instances/atsp_rand_80_100.txt,worst_improver_swap_descente,52,1295,1867.424000
instances/atsp_rand_80_100.txt,worst_improver_swap_descente,53,1432,2003.399000
instances/atsp_rand_80_100.txt,worst_improver_swap_descente,54,1478,1899.041000
instances/atsp_rand_80_100.txt,worst_improver_swap_descente,55,1430,1784.740000
instances/atsp_rand_80_100.txt,worst_improver_swap_descente,56,1516,1907.031000
instances/atsp_rand_80_100.txt,worst_improver_swap_descente,57,1399,1762.065000
instances/atsp_rand_80_100.txt,worst_improver_swap_descente,58,1320,1814.694000
instances/atsp_rand_80_100.txt,worst_improver_swap_descente,59,1374,1973.754000
instances/atsp_rand_80_100.txt,best_improver_2opt_descente,50,2530,19.194000
instances/atsp_rand_80_100.txt,best_improver_2opt_descente,51,2335,27.722000
instances/atsp_rand_80_100.txt,best_improver_2opt_descente,52,2375,28.892000
instances/atsp_rand_80_100.txt,best_improver_2opt_descente,53,2274,28.391000
instances/atsp_rand_80_100.txt,best_improver_2opt_descente,54,2317,18.635000
instances/atsp_rand_80_100.txt,best_improver_2opt_descente,55,2427,24.839000
instances/atsp_rand_80_100.txt,best_improver_2opt_descente,56,2150,32.509000
instances/atsp_rand_80_100.txt,best_improver_2opt_descente,57,2547,20.187000
instances/atsp_rand_80_100.txt,best_improver_2opt_descente,58,2146,30.551000
instances/atsp_rand_80_100.txt,best_improver_2opt_descente,59,2590,27.785000
instances/atsp_rand_80_100.txt,first_improver_2opt_descente,50,1973,67.166000
instances/atsp_rand_80_100.txt,first_improver_2opt_descente,51,1815,74.472000
instances/atsp_rand_80_100.txt,first_improver_2opt_descente,52,1842,56.362000
instances/atsp_rand_80_100.txt,first_improver_2opt_descente,53,2083,49.884000
instances/atsp_rand_80_100.txt,first_improver_2opt_descente,54,2064,51.852000
instances/atsp_rand_80_100.txt,first_improver_2opt_descente,55,2113,69.235000
instances/atsp_rand_80_100.txt,first_improver_2opt_descente,56,2230,45.296000
instances/atsp_rand_80_100.txt,first_improver_2opt_descente,57,2277,51.270000
instances/atsp_rand_80_100.txt,first_improver_2opt_descente,58,1998,75.718000
instances/atsp_rand_80_100.txt,first_improver_2opt_descente,59,1949,53.329000
instances/atsp_rand_80_100.txt,worst_improver_2opt_descente,50,2263,1295.535000
instances/atsp_rand_80_100.txt,worst_improver_2opt_descente,51,2355,1157.509000
instances/atsp_rand_80_100.txt,worst_improver_2opt_descente,52,2497,1137.460000
instances/atsp_rand_80_100.txt,worst_improver_2opt_descente,53,2273,1200.777000
instances/atsp_rand_80_100.txt,worst_improver_2opt_descente,54,2292,890.570000
instances/atsp_rand_80_100.txt,worst_improver_2opt_descente,55,2227,763.202000
instances/atsp_rand_80_100.txt,worst_improver_2opt_descente,56,2294,1221.216000
instances/atsp_rand_80_100.txt,worst_improver_2opt_descente,57,2470,807.752000
instances/atsp_rand_80_100.txt,worst_improver_2opt_descente,58,2404,993.612000
instances/atsp_rand_80_100.txt,worst_improver_2opt_descente,59,2213,1230.166000
